Date,Time,Title,URL,Type,Ticker
2024-01-11,08:31,Сбербанк. Может протестировать 200-часовую среднюю,https://bcs-express.ru/tehanaliz/sber/11.01.24,Теханализ,SBER
2024-01-10,18:16,Фавориты стратегии 2024: рост до 12%,https://bcs-express.ru/novosti-i-analitika/favority-strategii-2024-rost-do-12,Российский рынок,SBER
2024-01-10,15:15,"Портфели БКС. Фавориты выросли на 9%, а аутсайдеры снизились на 7%",https://bcs-express.ru/novosti-i-analitika/portfeli-bks-favority-i-autsaidery-ne-izmenilis,Российский рынок,SBER
2024-01-10,08:52,Сбербанк. Откат на низких оборотах,https://bcs-express.ru/tehanaliz/sber/10.01.24,Теханализ,SBER
2024-01-09,14:41,5 идей в российских акциях. На какие бумаги обратить внимание,https://bcs-express.ru/novosti-i-analitika/2024209257-5-idei-v-rossiiskikh-aktsiiakh-na-kakie-bumagi-obratit-vnimanie,Российский рынок,SBER
2024-01-09,08:30,Сбербанк. Ориентиры смещаются к 280,https://bcs-express.ru/tehanaliz/sber/09.01.24,Теханализ,SBER
2024-01-03,08:34,Сбербанк. За год выросли на 92%,https://bcs-express.ru/tehanaliz/sber/03.01.24,Теханализ,SBER
2023-12-29,,"Закрываем идею в Сбере: доходность с открытия 2,7%",https://bcs-express.ru/novosti-i-analitika/zakryvaem-ideiu-v-sbere-dokhodnost-s-otkrytiia-2-7,Торговые рекомендации*,SBER
2023-12-29,,Сбербанк. Отскочили от динамической поддержки,https://bcs-express.ru/tehanaliz/sber/29.12.23,Теханализ,SBER
2023-12-29,,Третий эшелон. Итоги декабря и всего года,https://bcs-express.ru/novosti-i-analitika/tretii-eshelon-itogi-dekabria-i-vsego-goda,Среднесрочные тренды,SBER
2023-12-28,,Как откроется рынок акций в 2024,https://bcs-express.ru/novosti-i-analitika/kak-otkroetsia-rynok-aktsii-v-2024,Мнения,SBER
2023-12-28,,Сбербанк. «Праздничная» динамика,https://bcs-express.ru/tehanaliz/sber/28.12.23,Теханализ,SBER
2023-12-27,,В каких активах встречать праздники: акции и облигации на каникулы,https://bcs-express.ru/novosti-i-analitika/v-kakikh-aktivakh-vstrechat-prazdniki-aktsii-i-obligatsii-na-kanikuly,Среднесрочные тренды,SBER
2023-12-27,,Сбербанк. Консолидация вместо коррекции,https://bcs-express.ru/tehanaliz/sber/27.12.23,Теханализ,SBER
2023-12-26,,Какие акции лучше вам подходят,https://bcs-express.ru/novosti-i-analitika/kakie-aktsii-luchshe-vam-podkhodiat,Обучение,SBER
2023-12-26,,Куда реинвестировать дивиденды и купоны,https://bcs-express.ru/novosti-i-analitika/2024472150-kuda-reinvestirovat-dividendy-i-kupony,Российский рынок,SBER
2023-12-26,,Сбербанк. 200-часовая средняя выступит поддержкой,https://bcs-express.ru/tehanaliz/sber/26.12.23,Теханализ,SBER
2023-12-25,,Куда текут деньги. Нефтяники снова в лидерах,https://bcs-express.ru/novosti-i-analitika/kuda-tekut-den-gi-neftianiki-snova-v-liderakh,Российский рынок,SBER
2023-12-25,,Сбербанк. Ускорились с пробоем нисходящего тренда,https://bcs-express.ru/tehanaliz/sber/25.12.23,Теханализ,SBER
2023-12-22,,12 событий года на российском рынке,https://bcs-express.ru/novosti-i-analitika/12-sobytii-goda-na-rossiiskom-rynke,Российский рынок,SBER
2023-12-22,,Акции Сбера дорожают на заявлениях Грефа,https://bcs-express.ru/novosti-i-analitika/aktsii-sbera-dorozhaiut-na-zaiavleniiakh-grefa,Российский рынок,SBER
2023-12-22,,Сбербанк. С пробоем тренда может последовать ускорение,https://bcs-express.ru/tehanaliz/sber/22.12.23,Теханализ,SBER
2023-12-21,,Большой защитный портфель на 2024,https://bcs-express.ru/novosti-i-analitika/bol-shoi-zashchitnyi-portfel-na-2024-g,Российский рынок,SBER
2023-12-21,,Сбербанк. Продолжается консолидация под нисходящим трендом,https://bcs-express.ru/tehanaliz/sber/21.12.23,Теханализ,SBER
2023-12-20,,Ускоряем фаворитов. Топ-5 идей с прицелом на март 2024,https://bcs-express.ru/novosti-i-analitika/uskoriaem-favoritov-top-5-idei-s-pritselom-na-mart,Среднесрочные тренды,SBER
2023-12-20,,Сбербанк. Нужно пробивать краткосрочный нисходящий тренд,https://bcs-express.ru/tehanaliz/sber/20.12.23,Теханализ,SBER
2023-12-19,,Где на рынке дают самые большие плечи,https://bcs-express.ru/novosti-i-analitika/gde-na-rynke-daiut-samye-bol-shie-plechi,Обучение,SBER
2023-12-19,,Портфели БКС. Включаем Северсталь в фавориты,https://bcs-express.ru/novosti-i-analitika/portfeli-bks-vkliuchaem-severstal-v-favority,Российский рынок,SBER
2023-12-19,,Финансовый сектор: возможность удержания сильных результатов. Стратегия на 2024,https://bcs-express.ru/novosti-i-analitika/finansovyi-sektor-vozmozhnost-uderzhaniia-sil-nykh-rezul-tatov-strategiia-na-2024,Российский рынок,SBER
2023-12-19,,Сбер: высокий дивидендный потенциал и технологическое развитие,https://bcs-express.ru/novosti-i-analitika/sber-vysokii-dividendnyi-potentsial-i-tekhnologicheskoe-razvitie,Российский рынок,SBER
2023-12-19,,Стратегия 2024: кто фавориты на российском рынке,https://bcs-express.ru/novosti-i-analitika/strategiia-2024-kto-favority-na-rossiiskom-rynke,Российский рынок,SBER
2023-12-19,,Сбербанк. Копим силы для нового рывка,https://bcs-express.ru/tehanaliz/sber/19.12.23,Теханализ,SBER
2023-12-18,,Сбербанк. Резко изменили направление,https://bcs-express.ru/tehanaliz/sber/18.12.23,Теханализ,SBER
2023-12-18,,"Куда текут деньги. Финансы в лидерах, нефтяники догоняют",https://bcs-express.ru/novosti-i-analitika/kuda-tekut-den-gi-finansy-v-liderakh-neftianiki-dogoniaiut,Российский рынок,SBER
2023-12-15,,Идея в Сбере. Покупка на просадке как подготовка к дивидендам,https://bcs-express.ru/novosti-i-analitika/ideia-v-sbere-pokupka-na-prosadke-kak-podgotovka-k-dividendam,Торговые рекомендации*,SBER
2023-12-15,,Индекс МосБиржи на важных рубежах. Что делать с акциями,https://bcs-express.ru/novosti-i-analitika/indeks-mosbirzhi-na-vazhnykh-rubezhakh-chto-delat-s-aktsiiami,Российский рынок,SBER
2023-12-15,,Сбербанк. Снова на минимумах,https://bcs-express.ru/tehanaliz/sber/15.12.23,Теханализ,SBER
2023-12-14,,Как правильно докупаться на падении,https://bcs-express.ru/novosti-i-analitika/kak-pravil-no-dokupat-sia-na-padenii,Обучение,SBER
2023-12-14,,Сбербанк. Пробой уровня 263 будет позитивным сигналом,https://bcs-express.ru/tehanaliz/sber/14.12.23,Теханализ,SBER
2023-12-13,,Как поменялись обороты в акциях в 2023 году,https://bcs-express.ru/novosti-i-analitika/kak-pomenialis-oboroty-v-aktsiiakh-v-2023-godu,Российский рынок,SBER
2023-12-13,,"Сбербанк. Отскок, но еще не разворот",https://bcs-express.ru/tehanaliz/sber/13.12.23,Теханализ,SBER
2023-12-12,,Портфели БКС. Фавориты выросли на 4%,https://bcs-express.ru/novosti-i-analitika/portfeli-bks-favority-vyrosli-na-4,Российский рынок,SBER
2023-12-12,,Сбербанк. Все ближе к 250,https://bcs-express.ru/tehanaliz/sber/12.12.23,Теханализ,SBER
2023-12-12,,"Сбер. Высокая рентабельность, несмотря на замедление",https://bcs-express.ru/novosti-i-analitika/sber-vysokaia-rentabel-nost-nesmotria-na-zamedlenie,Российский рынок,SBER
2023-12-11,,5 идей в российских акциях. Фавориты интересны на коррекции,https://bcs-express.ru/novosti-i-analitika/5-idei-v-rossiiskikh-aktsiiakh-favority-interesny-na-korrektsii,Российский рынок,SBER
2023-12-11,,Ход торгов. Газпром против Сбера,https://bcs-express.ru/novosti-i-analitika/khod-torgov-gazprom-protiv-sbera,Российский рынок,SBER
2023-12-11,,Сбербанк отчитался за ноябрь. Прибыль снизилась,https://bcs-express.ru/novosti-i-analitika/2024326260-sberbank-otchitalsia-za-noiabr,Российский рынок,SBER
2023-12-11,,Сбербанк. Символический рост оптимизма не добавил,https://bcs-express.ru/tehanaliz/sber/11.12.23,Теханализ,SBER
2023-12-11,,Куда текут деньги. Финансовый сектор снова лидер,https://bcs-express.ru/novosti-i-analitika/kuda-tekut-den-gi-finansovyi-sektor-snova-lider,Российский рынок,SBER
2023-12-08,,"Главное за неделю. Боковик, но зато какой",https://bcs-express.ru/novosti-i-analitika/glavnoe-za-nedeliu-bokovik-no-zato-kakoi,Среднесрочные тренды,SBER
2023-12-08,,"Стратегия Сбера, введение ИИС-3 и другие новости недели",https://bcs-express.ru/novosti-i-analitika/strategiia-sbera-vvedenie-iis-3-i-drugie-novosti-nedeli,Российский рынок,SBER
2023-12-08,,Сбербанк. Пробита еще одна поддержка,https://bcs-express.ru/tehanaliz/sber/08.12.23,Теханализ,SBER
2023-12-07,,Сбер. ИИ как новый этап развития,https://bcs-express.ru/novosti-i-analitika/sber-ii-kak-novyi-etap-razvitiia,Российский рынок,SBER
2023-12-07,,Индекс МосБиржи подходит к важным уровням. Как заработать инвестору,https://bcs-express.ru/novosti-i-analitika/indeks-mosbirzhi-podkhodit-k-vazhnym-urovniam-kak-zarabotat-investoru,Среднесрочные тренды,SBER
2023-12-07,,На пределе падения. К каким акциям уже стоит присмотреться,https://bcs-express.ru/novosti-i-analitika/na-predele-padeniia-k-kakim-aktsiiam-uzhe-stoit-prismotret-sia,Мнения,SBER
2023-12-07,,Сбербанк. Упали на высоких оборотах,https://bcs-express.ru/tehanaliz/sber/07.12.23,Теханализ,SBER
2023-12-07,,"Сбер планирует заработать в 2024 году больше, чем в 2023",https://bcs-express.ru/novosti-i-analitika/sber-planiruet-zarabotat-v-2024-godu-bol-she-chem-v-2023,Российский рынок,SBER
2023-12-06,,Топ-5 популярных фьючерсов на российские акции,https://bcs-express.ru/novosti-i-analitika/top-5-populiarnykh-f-iuchersov-na-rossiiskie-aktsii,Среднесрочные тренды,SBER
2023-12-06,,Сбер не собирается выкупать свои акции у нерезидентов,https://bcs-express.ru/novosti-i-analitika/sber-ne-sobiraetsia-vykupat-svoi-aktsii-u-nerezidentov,Российский рынок,SBER
2023-12-06,,Сбербанк собирается направлять 50% чистой прибыли на дивиденды,https://bcs-express.ru/novosti-i-analitika/sberbank-sobiraetsia-napravliat-50-na-vyplatu-dividendov,Российский рынок,SBER
2023-12-06,,Сбер представил Стратегию 2026. Главное,https://bcs-express.ru/novosti-i-analitika/sber-predstavil-strategiiu-2026-glavnoe,Российский рынок,SBER
2023-12-06,,Сбер пока не собирается повышать ставки по ипотеке,https://bcs-express.ru/novosti-i-analitika/sber-ne-sobiraetsia-povyshat-stavki-po-ipoteke,Российский рынок,SBER
2023-12-06,,Сбербанк. Покупатели вернулись в бумагу перед важной презентацией,https://bcs-express.ru/tehanaliz/sber/06.12.23,Теханализ,SBER
2023-12-06,,Прогнозы и комментарии. В центре внимания День инвестора Сбера,https://bcs-express.ru/novosti-i-analitika/prognozy-i-kommentarii-v-tsentre-vnimaniia-den-investora-sbera,Российский рынок,SBER
2023-12-05,,Портфели БКС. Меняем HeadHunter на НОВАТЭК,https://bcs-express.ru/novosti-i-analitika/portfeli-bks-meniaem-headhunter-na-novatek,Российский рынок,SBER
2023-12-05,,Коррекция в разгаре. Почему акции банков под основным ударом?,https://bcs-express.ru/novosti-i-analitika/korrektsiia-v-razgare-pochemu-aktsii-bankov-pod-osnovnym-udarom,Мнения,SBER
2023-12-05,,Сбербанк. Цена может найти поддержку в районе 266–267,https://bcs-express.ru/tehanaliz/sber/05.12.23,Теханализ,SBER
2023-12-05,,Результаты опроса. Что инвесторы ждут от новой стратегии Сбера,https://bcs-express.ru/novosti-i-analitika/rezul-taty-oprosa-chto-investory-zhdut-ot-novoi-strategii-sbera,Российский рынок,SBER
2023-12-04,,5 идей в российских акциях. Добавляем нефтянку,https://bcs-express.ru/novosti-i-analitika/5-idei-v-rossiiskikh-aktsiiakh-dobavliaem-neftianku,Российский рынок,SBER
2023-12-04,,Третий эшелон. Итоги ноября в графиках,https://bcs-express.ru/novosti-i-analitika/tretii-eshelon-itogi-noiabria-v-grafikakh,Среднесрочные тренды,SBER
2023-12-04,,Куда текут деньги. В ноябре нефтяники сдали позиции,https://bcs-express.ru/novosti-i-analitika/kuda-tekut-den-gi-v-noiabre-neftianiki-sdali-pozitsii,Российский рынок,SBER
2023-12-04,,Сбербанк. Сигналы разворотной свечи не подтвердились,https://bcs-express.ru/tehanaliz/sber/04.12.23,Теханализ,SBER
2023-12-01,,"Сбербанк. Отскок может продолжиться к 280,5",https://bcs-express.ru/tehanaliz/sber/01.12.23,Теханализ,SBER
2023-11-30,,Основа российского рынка. На каких акциях все держится,https://bcs-express.ru/novosti-i-analitika/osnova-rossiiskogo-rynka-na-kakikh-aktsiiakh-vse-derzhitsia,Среднесрочные тренды,SBER
2023-11-30,,Сбербанк. Цена пробивает годовой восходящий тренд,https://bcs-express.ru/tehanaliz/sber/30.11.23,Теханализ,SBER
2023-11-29,,Новая стратегия Сбера. Опрос инвесторов,https://bcs-express.ru/novosti-i-analitika/novaia-strategiia-sbera-opros-investorov,Новости,SBER
2023-11-29,,Сбербанк. Пробой годового тренда пока не засчитан,https://bcs-express.ru/tehanaliz/sber/29.11.23,Теханализ,SBER
2023-11-29,,Во что сейчас вложить 100 тыс. рублей,https://bcs-express.ru/novosti-i-analitika/vo-chto-seichas-vlozhit-100-tys-rublei,Обучение,SBER
2023-11-28,,Портфели БКС. Замены в фаворитах и аутсайдерах,https://bcs-express.ru/novosti-i-analitika/portfeli-bks-zameny-v-favoritakh-i-autsaiderakh,Российский рынок,SBER
2023-11-28,,Сбербанк. Резкий откат к годовому восходящему тренду,https://bcs-express.ru/tehanaliz/sber/28.11.23,Теханализ,SBER
2023-11-27,,5 идей в российских акциях +1 дивидендная фишка,https://bcs-express.ru/novosti-i-analitika/5-idei-v-rossiiskikh-aktsiiakh-1-dividendnaia-fishka,Российский рынок,SBER
2023-11-27,,Акции Сбера продолжают обновлять максимумы,https://bcs-express.ru/novosti-i-analitika/aktsii-sbera-prodolzhaiut-obnovliat-maksimumy,Российский рынок,SBER
2023-11-27,,Сбербанк. Рост может продолжиться после взятой паузы,https://bcs-express.ru/tehanaliz/sber/27.11.23,Теханализ,SBER
2023-11-24,,На случай предновогоднего ралли — какие акции выбрать,https://bcs-express.ru/novosti-i-analitika/na-sluchai-prednovogodnego-ralli-kakie-aktsii-vybrat,Мнения,SBER
2023-11-24,,Сбербанк. Откатились к ближайшей поддержке,https://bcs-express.ru/tehanaliz/sber/24.11.23,Теханализ,SBER
2023-11-23,,"Сбербанк. Может продолжить подъем к 289,5",https://bcs-express.ru/tehanaliz/sber/23.11.23,Теханализ,SBER
2023-11-22,,Предновогоднее ралли 2023. «За» и «против»,https://bcs-express.ru/novosti-i-analitika/prednovogodnee-ralli-2023-za-i-protiv,Среднесрочные тренды,SBER
2023-11-22,,Подтверждаем идею в Сбере. Стратегия на 2024–2026 может стать хорошим катализатором,https://bcs-express.ru/novosti-i-analitika/podtverzhdaem-ideiu-v-sbere-strategiia-na-2024-2026-mozhet-stat-khoroshim-katalizatorom,Торговые рекомендации*,SBER
2023-11-22,,Сбербанк. Обороты упали — цена стоит на месте,https://bcs-express.ru/tehanaliz/sber/22.11.23,Теханализ,SBER
2023-11-21,,Портфели БКС. Замена в краткосрочных фаворитах,https://bcs-express.ru/novosti-i-analitika/2024326360-portfeli-bks-zamena-v-kratkosrochnykh-favoritakh,Российский рынок,SBER
2023-11-21,,Сбербанк. Продвигается к максимумам,https://bcs-express.ru/tehanaliz/sber/21.11.23,Теханализ,SBER
2023-11-21,,Российские акции с высокой доходностью в долларах,https://bcs-express.ru/novosti-i-analitika/rossiiskie-aktsii-s-vysokoi-dokhodnost-iu-v-dollarakh,Среднесрочные тренды,SBER
2023-11-20,,Как продать акции и не упустить рост рынка,https://bcs-express.ru/novosti-i-analitika/kak-prodat-aktsii-i-ne-upustit-padenie-rynka,Торговые рекомендации*,SBER
2023-11-20,,"5 идей в российских акциях. Добавляем Яндекс, новости уже скоро",https://bcs-express.ru/novosti-i-analitika/5-idei-v-rossiiskikh-aktsiiakh-dobavliaem-iandeks-novosti-uzhe-skoro,Российский рынок,SBER
2023-11-20,,Сбербанк. Провели неделю в нисходящем треугольнике,https://bcs-express.ru/tehanaliz/sber/20.11.23,Теханализ,SBER
2023-11-17,,Главное за неделю. Лайк рублю,https://bcs-express.ru/novosti-i-analitika/glavnoe-za-nedeliu-laik-rubliu,Среднесрочные тренды,SBER
2023-11-17,,Сбербанк. За какими уровнями следить,https://bcs-express.ru/tehanaliz/sber/17.11.23,Теханализ,SBER
2023-11-16,,Сбербанк. Мощный выкуп,https://bcs-express.ru/tehanaliz/sber/16.11.23,Теханализ,SBER
2023-11-15,,Фавориты стратегии на IV квартал: финсектор — есть ли шансы на рост,https://bcs-express.ru/novosti-i-analitika/favority-strategii-na-iv-kvartal-finsektor-est-li-shansy-na-rost,Российский рынок,SBER
2023-11-15,,Сбербанк. Где ждать остановки коррекции,https://bcs-express.ru/tehanaliz/sber/15.11.23,Теханализ,SBER
2023-11-14,,Портфели БКС. Новые бумаги в фаворитах,https://bcs-express.ru/novosti-i-analitika/portfeli-bks-novye-bumagi-v-favoritakh,Российский рынок,SBER
2023-11-14,,Сбербанк. У верхней границы канала,https://bcs-express.ru/tehanaliz/sber/14.11.23,Теханализ,SBER
2023-11-14,,Рост кредитования замедлился. Что делать со Сбером,https://bcs-express.ru/novosti-i-analitika/rost-kreditovaniia-zamedlilsia-chto-delat-so-sberom,Среднесрочные тренды,SBER
2023-11-13,,"Правда ли, что Сбер — лучший. Сравниваем с другими банками",https://bcs-express.ru/novosti-i-analitika/pravda-li-chto-sber-luchshii-sravnivaem-s-drugimi-bankami,Среднесрочные тренды,SBER
2023-11-13,,Сбербанк. Рост не окончен,https://bcs-express.ru/tehanaliz/sber/13.11.23,Теханализ,SBER
2023-11-11,,В какие российские акции не стоит инвестировать сейчас,https://bcs-express.ru/novosti-i-analitika/v-kakie-rossiiskie-aktsii-ne-stoit-investirovat-seichas,Российский рынок,SBER
2023-11-10,,Главное за неделю. Сбер и Мечел — полет нормальный,https://bcs-express.ru/novosti-i-analitika/glavnoe-za-nedeliu-sber-i-mechel-polet-normal-nyi,Среднесрочные тренды,SBER
2023-11-10,,"Итоги недели: парад отчетов, рекомендации дивидендов и рост отдельных акций",https://bcs-express.ru/novosti-i-analitika/itogi-nedeli-parad-otchetov-rekomendatsii-dividendov-i-rost-otdel-nykh-aktsii,Российский рынок,SBER
2023-11-10,,Сбербанк отчитался за октябрь. Прибыль растет,https://bcs-express.ru/novosti-i-analitika/2024211223-sberbank-otchitalsia-za-oktiabr,Российский рынок,SBER
2023-11-10,,Сбербанк. Откат от максимумов при снижении оборотов,https://bcs-express.ru/tehanaliz/sber/10.11.23,Теханализ,SBER
2023-11-09,,Сбербанк. Целит на 282,https://bcs-express.ru/tehanaliz/sber/09.11.23,Теханализ,SBER
2023-11-08,,Итоги торгов. Трудно расти против ключевых факторов,https://bcs-express.ru/novosti-i-analitika/itogi-torgov-trudno-rasti-protiv-kliuchevykh-faktorov,Российский рынок,SBER
2023-11-08,,Портфели БКС. Какие бумаги на лонг и шорт выбрать,https://bcs-express.ru/novosti-i-analitika/portfeli-bks-kakie-bumagi-na-long-i-short-vybrat,Российский рынок,SBER
2023-11-08,,Акции Сбера обновили годовые максимумы. Где следующая остановка,https://bcs-express.ru/novosti-i-analitika/aktsii-sbera-obnovili-godovye-maksimumy-gde-sleduiushchaia-ostanovka,Российский рынок,SBER
2023-11-08,,Сбербанк. На обновление максимумов пока не решились,https://bcs-express.ru/tehanaliz/sber/08.11.23,Теханализ,SBER
2023-11-07,,5 идей в российских акциях. Первый металлург пошел,https://bcs-express.ru/novosti-i-analitika/5-idei-v-rossiiskikh-aktsiiakh-pervyi-metallurg-poshel,Российский рынок,SBER
2023-11-07,,"Греф: Сбербанк ожидает в 2024 рекордные показатели, утвердит дивполитику 5 декабря",https://bcs-express.ru/novosti-i-analitika/gref-sberbank-ozhidaet-v-2024-rekordnye-pokazateli-utverdit-dividendnuiu-politiku-5-dekabria,Российский рынок,SBER
2023-11-07,,Сбербанк. Позитивный отскок от годового тренда,https://bcs-express.ru/tehanaliz/sber/07.11.23,Теханализ,SBER
2023-11-06,,Сбербанк. Держимся у скользящей средней,https://bcs-express.ru/tehanaliz/sber/06.11.23,Теханализ,SBER
2023-11-04,,Новые санкции и российские акции: что теперь будет с рынком?,https://bcs-express.ru/novosti-i-analitika/novye-sanktsii-i-rossiiskie-aktsii-chto-teper-budet-s-rynkom,Новости,SBER
2023-11-03,,Сбербанк. Пробой поддержек сформирует фигуру «голова-плечи»,https://bcs-express.ru/tehanaliz/sber/03.11.23,Теханализ,SBER
2023-11-02,,Сбербанк отчитался за III квартал. Прогноз рентабельности повышен,https://bcs-express.ru/novosti-i-analitika/sberbank-otchitalsia-za-iii-kvartal,Российский рынок,SBER
2023-11-02,,Сбербанк. Отскок в канале обнадеживает,https://bcs-express.ru/tehanaliz/sber/02.11.23,Теханализ,SBER
2023-11-01,,Сбербанк. У важной поддержки,https://bcs-express.ru/tehanaliz/sber/01.11.23,Теханализ,SBER
2023-10-31,,Портфели БКС. Включаем Сбер в фавориты,https://bcs-express.ru/novosti-i-analitika/portfeli-bks-vkliuchaem-sber-v-favority,Российский рынок,SBER
2023-10-31,,Сбербанк. Сохраняются шансы на восстановление в месячном канале,https://bcs-express.ru/tehanaliz/sber/31.10.23,Теханализ,SBER
2023-10-30,,Мнение аналитиков. Что ждать от отчета Сбера по МСФО за III квартал,https://bcs-express.ru/novosti-i-analitika/mnenie-analitikov-chto-zhdat-ot-otcheta-sbera-po-msfo-za-iii-kvartal,Российский рынок,SBER
2023-10-30,,Сбербанк. Реализовали коррекционную волну в месячном канале,https://bcs-express.ru/tehanaliz/sber/30.10.23,Теханализ,SBER
2023-10-27,,Сбербанк. Котировки могут вернуться к 266,https://bcs-express.ru/tehanaliz/sber/27.10.23,Теханализ,SBER
2023-10-26,,Сбербанк. Закрыли день выше сентябрьских максимумов,https://bcs-express.ru/tehanaliz/sber/26.10.23,Теханализ,SBER
2023-10-25,,Сбербанк. Сигналы медвежьей свечи не подтвердились,https://bcs-express.ru/tehanaliz/sber/25.10.23,Теханализ,SBER
2023-10-24,,Подтверждаем идею в Сбере. Ждем результатов за III квартал 2023 по МСФО,https://bcs-express.ru/novosti-i-analitika/podtverzhdaem-ideiu-v-sbere-zhdem-rezul-tatov-za-iii-kvartal-2023-po-msfo,Торговые рекомендации*,SBER
2023-10-24,,Ход торгов. Рубль вновь оказывает давление на рынок акций,https://bcs-express.ru/novosti-i-analitika/2024257100-khod-torgov-rubl-vnov-okazyvaet-davlenie-na-rynok-aktsii,Российский рынок,SBER
2023-10-24,,Сбербанк. Разворотная свеча на дневном графике,https://bcs-express.ru/tehanaliz/sber/24.10.23,Теханализ,SBER
2023-10-23,,5 идей в российских акциях. Какие бумаги интересны к покупке,https://bcs-express.ru/novosti-i-analitika/5-idei-v-rossiiskikh-aktsiiakh-kakie-bumagi-interesny,Российский рынок,SBER
2023-10-23,,Акции Сбера обновили годовые максимумы,https://bcs-express.ru/novosti-i-analitika/aktsii-sbera-obnovili-godovye-maksimumy,Российский рынок,SBER
2023-10-23,,Сбербанк. Может выйти вверх из треугольника,https://bcs-express.ru/tehanaliz/sber/23.10.23,Теханализ,SBER
2023-10-22,,Топ-7 качественных акций на российском рынке,https://bcs-express.ru/novosti-i-analitika/top-7-kachestvennykh-aktsii-na-rossiiskom-rynke,Мнения,SBER
2023-10-20,,Главное за неделю. Много дивных новостей,https://bcs-express.ru/novosti-i-analitika/glavnoe-za-nedeliu-mnogo-divnykh-novostei,Среднесрочные тренды,SBER
2023-10-20,,Сбербанк. Пока не удается преодолеть максимумы,https://bcs-express.ru/tehanaliz/sber/20.10.23,Теханализ,SBER
2023-10-20,,Роснефть опять дороже Сбербанка. Надолго?,https://bcs-express.ru/novosti-i-analitika/rosneft-opiat-dorozhe-sberbanka-nadolgo,Российский рынок,SBER
2023-10-19,,"Сбербанк. Прервали подъем, не обновив максимумы",https://bcs-express.ru/tehanaliz/sber/19.10.23,Теханализ,SBER
2023-10-18,,А что если Сбер направит больше 50% прибыли на дивиденды,https://bcs-express.ru/novosti-i-analitika/a-chto-esli-sber-napravit-bol-she-50-pribyli-na-dividendy,Российский рынок,SBER
2023-10-18,,Сбербанк. Цена подходит к максимумам 2023 года,https://bcs-express.ru/tehanaliz/sber/18.10.23,Теханализ,SBER
2023-10-17,,Портфели БКС. Мечел теперь краткосрочный фаворит,https://bcs-express.ru/novosti-i-analitika/portfeli-bks-mechel-teper-kratkosrochnyi-favorit,Российский рынок,SBER
2023-10-17,,"Какие акции могут вырасти, если ЦБ не удержит инфляцию",https://bcs-express.ru/novosti-i-analitika/kakie-aktsii-mogut-vyrasti-esli-tsb-ne-uderzhit-infliatsiiu,Среднесрочные тренды,SBER
2023-10-17,,Сбербанк. Обновили максимумы сентября,https://bcs-express.ru/tehanaliz/sber/17.10.23,Теханализ,SBER
2023-10-16,,Минфин ожидает дивиденды от Сбера в размере не менее 50% от чистой прибыли 2023,https://bcs-express.ru/novosti-i-analitika/minfin-ozhidaet-dividendy-ot-sbera-v-razmere-ne-menee-50-ot-chistoi-pribyli-2023,Российский рынок,SBER
2023-10-16,,5 идей в российских акциях. Выделяем ключевые драйверы,https://bcs-express.ru/novosti-i-analitika/5-idei-v-rossiiskikh-aktsiiakh-vydeliaem-kliuchevye-draivery,Российский рынок,SBER
2023-10-16,,Акции Сбербанка третий месяц в боковике. Что с ними делать,https://bcs-express.ru/novosti-i-analitika/aktsii-sberbanka-tretii-mesiats-v-bokovike-chto-s-nimi-delat,Российский рынок,SBER
2023-10-16,,Сбербанк. Что стоит на пути к максимумам,https://bcs-express.ru/tehanaliz/sber/16.10.23,Теханализ,SBER
2023-10-13,,Сбербанк. Распродажи предыдущего дня не получили продолжения,https://bcs-express.ru/tehanaliz/sber/13.10.23,Теханализ,SBER
2023-10-13,,"Как ключевая ставка влияет на банки и застройщиков? Разбираем бумаги Сбера, ЛСР и других",https://bcs-express.ru/novosti-i-analitika/kak-kliuchevaia-stavka-vliiaet-na-banki-i-zastroishchikov-razbiraem-bumagi-sbera-lsr-i-drugikh,Российский рынок,SBER
2023-10-12,,Ход торгов. ЛУКОЙЛ и Сбер — в лидерах среди голубых фишек,https://bcs-express.ru/novosti-i-analitika/khod-torgov-lukoil-i-inter-rao-v-liderakh-sredi-golubykh-fishek,Российский рынок,SBER
2023-10-12,,На чем российский рынок может упасть еще сильнее,https://bcs-express.ru/novosti-i-analitika/na-chem-rossiiskii-rynok-mozhet-upast-eshche-sil-nee,Мнения,SBER
2023-10-12,,Греф — о курсе рубля и продаже валютной выручки,https://bcs-express.ru/novosti-i-analitika/gref-o-kurse-rublia-i-prodazhe-valiutnoi-vyruchki,Российский рынок,SBER
2023-10-12,,Сбербанк. Растеряли прирост с начала месяца,https://bcs-express.ru/tehanaliz/sber/12.10.23,Теханализ,SBER
2023-10-12,,Во что инвестировать 100 тыс. рублей. Портфель для начинающего,https://bcs-express.ru/novosti-i-analitika/vo-chto-investirovat-100-tys-rublei-portfel-dlia-nachinaiushchego,Обучение,SBER
2023-10-11,,Сбербанк: рост ставок пока не влияет на кредитование,https://bcs-express.ru/novosti-i-analitika/sberbank-rost-stavok-poka-ne-vliiaet-na-kreditovanie,Российский рынок,SBER
2023-10-11,,Портфели БКС. Внесли ряд изменений в списки фаворитов и аутсайдеров,https://bcs-express.ru/novosti-i-analitika/portfeli-bks-vnesli-riad-izmenenii-v-spiski-favoritov-i-autsaiderov,Российский рынок,SBER
